"","NOS.NS.1","NOS.NS.2","NOS.NS.3","NOS.LA.1","NOS.LA.2","NOS.LA.3","S.NS.1","S.NS.2","S.NS.3","S.LA.1","S.LA.2","S.LA.3"
"237444_at",5.34341252291311,6.17037052800327,5.68628776038218,5.17095348902066,6.05698841346654,5.62009452585815,5.03428812051641,5.95775904401347,5.7894424574898,4.86070201145099,5.22862967963915,5.50561847146508
"1552921_a_at",5.32732689152866,4.55500196361095,5.24241153665238,4.97861734310611,4.73877797210118,4.96203644531328,5.42861766530665,4.31276246940166,4.97490546604742,5.87881809976181,5.50861887288323,5.21347154629133
"244654_at",7.14131496244037,6.33500818630916,6.47503048015288,6.90548004347889,6.41616801260743,6.83212957329331,6.32866856645617,6.92765648386635,6.33317730057378,7.40644552258193,6.91495397132569,7.0028975482722
"206211_at",7.56742883813139,6.02481412415489,6.26184016604628,7.29671412905263,6.85672069874714,6.50286772740737,6.24704876274256,5.44044973551918,5.66942197862434,7.85737942250222,6.23581201669478,6.41416053942034
"204563_at",7.07360415055191,4.13003226194629,5.14069323746126,5.38794410955795,4.25337927302198,5.24054116979142,4.32285651828998,3.95302767181275,5.20890308672381,5.38527194458029,4.97606978770561,5.89415791916422
"206049_at",7.34803549430061,7.1226484445497,7.22708591470699,7.03595745963414,7.08564975134656,7.64880648776912,6.82566084700026,6.80121794412502,6.83588131960988,7.574814808902,7.13086171005175,7.55830011029096
"209879_at",7.51613058452786,6.79178329844941,7.23080145962415,7.0059304618747,6.48388365997058,7.39341494248981,6.64434673423094,6.76235632460952,6.94870165200858,7.00645985882986,7.13225418195471,7.21337917995712
"222626_at",4.59181754782667,3.9614795501496,4.25150320527439,4.51022086318424,4.02698273723681,4.21640539182503,4.70164955580572,3.80711737142296,3.89444713999611,4.44275832458825,4.17639100190803,4.04141277438273
"240797_at",5.70628832078488,6.57182346748944,6.08042551295883,5.92498871570309,6.32595094980385,6.44230540310894,6.19838370217997,6.81906390736946,6.0889279977882,6.37779421829708,6.41791586020485,5.85558781846691
"223631_s_at",8.53291308725606,9.40372550163952,8.46075772705631,8.9662683752157,9.00120982206159,8.8049152142188,9.00365156652412,9.52991305681361,8.59753523890304,8.88783322945738,9.0306140003967,8.24122622773668
"232277_at",6.64606587673845,7.27988116189055,7.62312055195735,7.22166186880092,7.12986135399323,7.27373991160166,7.05965899984762,7.89322030388997,7.73243618277755,7.14891264814001,7.71683652903929,7.16811998147807
"229580_at",6.749816864543,6.6066759368699,6.93637221810452,6.42416230304772,6.29798530586814,5.86523092964305,6.33725543969687,6.39780206964119,6.98525269216724,5.74366351048713,6.29923614701561,6.7830369598629
"209624_s_at",6.32139174402698,5.75574799262204,6.44160311802934,6.37045402039438,6.06949136358179,5.84703783722176,6.88876858254443,5.8939698095737,6.14803819694899,6.90572732879337,6.32852965540192,6.44669385433228
"219793_at",4.85038865767526,4.12606732781328,4.75759433863471,4.78490916316547,4.45031009493785,3.63729327954956,5.02458238263281,4.46280987689897,4.42467987066986,5.34169451999961,4.90853383271623,4.51869752191264
"220330_s_at",7.74712557815243,5.76727770700226,6.70843743355017,6.32276297880637,5.82093011938412,6.59797880969589,5.97301557945822,5.34920678058294,6.02321791210607,7.11896285678764,7.14487270882812,6.63544671670077
"223562_at",6.18130033407112,5.67318176673332,5.48582931830837,6.12366575353043,5.48773023074875,6.21253276139321,5.93297259653294,6.07037605167828,6.15756883577057,6.09917780264323,6.1649811812896,5.94440297111225
"222848_at",5.4016698953278,4.67962999089366,5.47623202822243,5.36935635787292,5.15444589008333,5.05425200843263,5.12311382883888,4.97797432264288,4.59300265668463,5.55391807078712,5.14777280022665,4.39769281217989
"219684_at",6.37831952252463,5.77864541747107,6.54449867741422,6.00401940529295,5.57964921829696,6.67540566088766,5.92034973086826,6.13042071096537,6.25046021846688,6.65600791434761,6.11044464611744,6.40699000684672
"219869_s_at",7.4999678405021,6.62821798214805,7.20130816554554,7.05669231872784,6.87710065510354,6.09650637550822,7.59892074373437,6.22634427488916,6.62002498582804,7.57533604437761,7.26690436277329,6.79588729929582
"242531_at",3.72956020111491,3.36125570836125,3.33870980725566,3.43268221178083,3.7977343279408,4.07382987682218,3.33219532336479,3.85768620237601,3.90774448969799,3.57692456156093,3.50127800220497,4.18770604283094
"219134_at",7.89396501829939,7.62317391091958,7.73658466215965,7.40516625126475,7.78607054925853,7.66316870478348,7.28475315317354,7.73912766318212,7.5001998645345,7.71971362590087,7.16603537071113,7.3105428822604
"219209_at",7.50801633318862,6.76027619245537,7.28311636821092,7.21861175470577,6.86249419502552,7.06113030924806,7.07123368596234,7.41533847581275,6.86518663094202,7.49348676268908,7.23410921863276,6.74416942520976
"201427_s_at",12.3984838643721,11.8468648142454,12.1940601471841,12.0887865427552,11.964913737822,11.6923121699471,12.2217506954382,11.9527822628017,11.8007387216156,12.1608337982459,11.6858184764202,11.7321039642813
"228429_x_at",7.14537123565177,7.59185657212711,8.07278656083187,7.2860498864601,7.51488236029614,7.85260333658893,7.25428179298274,7.57684565226567,7.88561471703862,7.22556444660041,7.58666318861759,7.86241374978915
"203265_s_at",6.95546283479764,6.52669995445114,7.0039452506036,6.68586958231368,6.47449922433202,6.37752624091708,7.13042926406397,6.7744624949683,6.75746280849576,7.1676221544874,7.18666455425161,6.64911596197539
"229957_at",9.02209945007915,8.86730734926967,9.53403360844098,9.46261152430065,8.79033051265407,9.37422241652669,9.64984363595097,9.68671834131666,9.73927594580009,9.55170478336118,9.46825602108631,9.57769828033969
"219759_at",9.07841255741132,6.9238600213903,6.43384458174732,8.54949393037931,7.62214344824164,6.08894613741749,7.83767429562247,6.80624079165022,7.5174319492067,8.3856235473466,5.97858345995662,7.61154088615411
"202179_at",8.74610599334955,9.98121068843287,9.36804691432115,9.7495124167422,10.4861181431339,9.93894086881344,10.1070955666019,9.87675218058295,9.56823460045562,10.1707206683914,10.1880667705868,9.19747582563091
"201585_s_at",7.22570180556454,6.93630849578189,6.95007793815285,7.21467711332643,7.51355928547881,6.71105559712719,7.59667528128932,7.10402851470398,6.80326374696296,7.68688491787884,7.65006501245598,7.04390392987444
"202035_s_at",6.89150306799212,5.93203452457551,4.76322838115302,5.47321910144901,5.80588996523253,3.76228212391697,6.32033850652393,4.49310212457237,4.30892128736798,5.90477157141882,4.70474154913417,4.50359455713827
"233851_s_at",6.15617877669521,5.97226062445972,5.74889320899336,6.3784773146468,5.78508521033244,5.37158573320764,6.31109543193634,5.86325522156069,5.4438057246788,6.45422066459574,6.20973213505179,5.63439334904063
"240246_at",3.48122581223726,3.07713436087508,3.20253377639891,3.32205168320628,3.57771822539619,2.4457778181795,3.80232443936534,3.00773620311716,3.16149906309094,3.77363664473874,3.11346929432951,2.79266315421657
"1558699_a_at",4.90488754559785,4.28686402869576,4.05284026497314,4.50374115786856,4.50374115786856,3.34343880389024,4.39819274344429,4.10211134800755,4.15719576563452,4.70987523091308,4.23256997838137,3.70039977557094
"1553603_s_at",6.35695866728478,5.74336036586601,6.14966722817388,6.4693222299147,5.96704909100062,5.07150613611735,6.67079235269333,5.60945796772786,5.88249352152726,6.79346074765333,6.21993962424192,5.66613911118053
"226863_at",8.32971173736376,7.80789997246173,8.3195058739735,7.94309776698178,7.74394142658724,8.00554940650307,7.78014753546117,8.14286079451396,8.14319841087227,8.51073515782905,8.64677408990735,7.8417839724479
"223121_s_at",9.61606470532048,9.93723150235647,9.87297424024715,9.33137342158749,9.68423229346348,10.3602305393737,9.96547755173434,9.39105728487829,9.33404734147889,10.4582534472697,9.80882006081997,9.75004816263123
"223280_x_at",8.49183731875967,8.52744734146053,8.9257065566011,8.59868716145814,8.198379299806,8.97610848972096,8.80111893344266,8.23051708358519,8.32819494345359,9.2138817475363,8.65531839374513,8.76401162157817
"232848_at",2.6107340202403,2.93005659263922,3.19410445816966,2.8433515578112,2.95162355074066,3.26397126960738,2.59018921356737,2.86538637593761,3.07900287050849,2.43201024822977,2.8433515578112,3.20379654821824
"204051_s_at",4.48843318267751,5.73489442381146,4.7607342638932,4.04341589644481,5.45085541742825,4.70071122480782,5.03851845646206,4.21478534259403,4.41330061053577,4.61336069752763,3.99628708143594,4.31250703553785
"240230_s_at",4.8153953833676,4.49103394591258,4.2461814516261,5.11820304335416,4.47526732870289,4.1676592685945,4.72001252410045,4.47578489278647,3.99339541100258,4.75364845908784,4.48949572233766,4.00981810602321
"201742_x_at",8.89759988661074,8.18218448288283,8.50791758840993,8.7588836434344,8.59674668512408,7.82214197050084,9.47205797919499,7.97041966876594,8.08170281918461,9.68049566599403,8.95350935327302,8.68340631890199
"244243_at",3.53415782138496,3.59295553329015,4.42383294874801,3.27229423596361,3.6056103498803,4.52090392755775,3.87190950413302,3.5727459239876,4.02278156016428,3.62452794655027,3.78288646867036,4.33124930311419
"232392_at",7.45599703546271,7.22114493811967,7.5336612910679,7.06477400342235,7.88544112863432,7.07624418688829,7.45599703546271,7.11754087348586,7.3355588084726,7.6866460489111,7.88871266652196,8.00906255329478
"231106_at",7.58065430083531,6.37041103109209,5.89966958461812,7.56713797560051,6.55678284197314,6.04752769668428,6.68885935807905,6.33278211790507,5.8275393318749,6.98235203956434,6.17287849320516,6.69535524466471
"1554004_a_at",7.30806450229325,7.24763162220103,6.80288183841983,7.0423644689071,7.16744893955241,6.73691526422915,7.2622129388974,7.47643906542062,7.0532025935296,6.86808725796091,7.08122686453238,6.76003725828857
"228908_s_at",4.68039852387093,4.77849360797271,4.88473833157003,4.39116988234296,4.85373638131098,4.27509863891209,4.80521357461246,4.56780417575172,4.45710323893575,4.70200527426974,3.97604543327669,4.28632866116637
"235126_at",6.17097947205025,5.9784956347327,6.60825117996467,5.98078604693069,6.05830603360535,6.57381070642994,5.49421442706618,5.51423273928182,6.47286661498715,5.75543234786316,5.51926878027785,6.28825175064381
"210077_s_at",3.91785061521976,4.18438455482416,4.48526389714719,4.30945199498717,4.61462704921125,4.09142154416914,5.16147360818844,3.77003948111736,3.98812743242648,5.15444589008333,4.63017958346283,4.32879898369008
"242217_s_at",5.07376856338034,5.51120143495364,5.2882042202036,5.64898827206217,5.36049723887154,5.19992541695992,5.91169425985266,5.6630678911728,5.10808226848286,5.43131758616138,5.69539447097694,5.23750208350854
"213649_at",9.36900251441772,8.87680550689431,8.57035164376562,9.23238882180035,9.38593171427059,8.41830895535385,9.06898861905512,8.61830867400842,8.30996939359529,9.52712781530235,9.31524143309389,9.2573304613192
"218861_at",6.23880064521576,6.82867816560204,6.23272676823952,6.73528040438143,6.77015675879511,6.39866656145894,6.51285813059246,6.79661711686902,6.21840803314835,6.39602133386554,6.79567170714137,6.13299756776958
"224410_s_at",6.77948824783608,6.28000075596957,7.14129294546838,6.79315823948263,6.38059003135843,6.19836735098056,7.64910675213035,6.2609575799168,6.57897303735057,7.61848608271282,6.90491944323619,6.73565685302672
"202773_s_at",6.62064903763257,6.60660201740804,6.25134673172477,6.61477740178865,6.65750048191591,6.04703556025403,6.75845139741479,6.6892577184202,5.87250768459945,6.88976136106719,6.53077830353613,6.06038045592799
"215268_at",5.78220273597382,5.6509678011455,5.40416525330295,6.07396424995447,5.75568381935425,5.3875986948703,5.32185750545556,6.03129121860963,5.46608428869356,5.73100737830057,5.22482303717123,5.09566020960185
"224451_x_at",7.23182708539085,6.46261939857273,6.68445462258331,6.99801873109298,6.34980805736108,7.14531247571518,6.44389408456475,6.98817087571453,6.70303919359692,6.94626237425492,6.90622236591633,6.84289776325487
"1569065_s_at",5.40116861041903,6.60204941370508,6.33674778063252,5.9571244150672,6.52861015926334,6.07295982027143,6.60342775889122,6.67117128530047,6.14039578879823,6.17607277419306,6.26340908021706,5.69892191121834
"1558594_at",3.35325032146139,4.27305928606458,4.32901863298873,3.95616027673196,3.68220015426958,4.72177660056388,3.97086113234707,3.89722785346611,4.64001370196607,3.95616027673196,4.12085796520553,4.83980082661168
"210180_s_at",6.41123056564641,5.6931281979189,5.71822807213489,6.14010253273206,6.28659746652918,5.28370000772761,6.03891299633293,5.81929104868088,5.23896033412041,6.26133575112816,6.37183706699065,5.54266598101269
"227905_s_at",6.20455935788213,5.17666983136417,5.87414127375565,5.86126134571831,5.61680400563776,4.98313727746047,6.2876584880285,5.31977136823489,5.13900792709581,6.36892473498289,5.7653367310862,4.69807005266671
"240890_at",6.23454657000627,5.58439633517062,5.36498379926287,5.31175476383374,5.33536383017934,5.157885378115,5.63621198399759,5.64847475678826,4.99321191135991,5.25329957398216,4.99721644959738,4.92861143449332
"230589_at",4.12420905128398,4.63748671369385,4.7081380978821,4.47383778602957,4.22952005330027,4.68352757111983,4.14098122346304,4.58791910230541,4.46420836391425,4.13134001337031,4.24860980769801,4.50850364174808
"235497_at",5.08277573068033,5.3248102080459,5.33015134421107,4.81015795086277,5.240782399922,4.85162639641404,4.45372801930365,5.07049233767887,4.86517357274678,4.73863920949755,4.5002787728945,5.18723789291303
"207890_s_at",5.60155477585347,5.54689243748332,5.70685395326422,6.05284573221557,5.75309910960824,6.01838530604411,5.79226483831384,5.70915411909486,5.5000627443321,6.03553120027979,6.32030476312749,5.49078247584465
"235221_at",5.10486736114101,5.59444909058878,5.20379085908113,4.992479792265,5.56697468127815,5.14160376200084,5.55679310325241,5.27101718185789,5.41348882144375,5.3021408604048,5.21729820851997,5.5692502786665
"220794_at",5.74725469374593,5.75924655975082,4.81455884158248,5.04723176351388,5.31111490203989,4.39536766855512,5.6222114284656,5.1471699720186,4.40948327035577,5.16990438604242,4.80415548847165,4.42553897656599
"228315_at",8.03768099850102,7.17385812771355,7.08236747746647,7.64948603727541,7.81292223951748,7.13812314324755,7.19776076445608,7.12981675463595,6.83415190211917,7.72767411616447,7.03400960639548,7.19938112410959
"235291_s_at",4.82177579578248,4.60349512637562,4.42316590933006,4.24168766750576,4.25975568470961,4.87704436582602,4.17405054273376,4.0869954529166,4.80655649796911,4.15482796656639,3.82743880802481,4.83941545830995
"214387_x_at",4.72567339165608,5.04796632009119,5.2009089641469,4.73652452709631,4.97570402475609,5.75149454008692,4.70771039543565,5.11172020745371,5.32458601442967,5.18967989037533,5.08786065224501,5.08816093394904
"1562749_at",3.74503452089159,4.18716750777609,4.28692377702101,3.85811068382364,3.99573519257213,4.67185205302359,3.97936873827263,3.78363627665088,4.26556578602705,3.65434251140734,4.00781551248687,4.40065400404867
"238635_at",7.09944427679629,6.64471825796058,6.7376667102459,6.7810250957963,7.07582700586648,5.88096099393705,6.38205879341485,6.82145237062447,5.95753433616346,7.20461460487385,6.76658355326652,6.40026102678013
"234726_s_at",7.42546174700364,7.00386161155233,7.20238802766466,7.4507742064461,7.14679601660291,6.50493730325643,7.78256552523952,6.78537936400173,6.81377860457601,7.95552767574901,7.46236894050038,7.25288100280673
"210632_s_at",4.8638270717076,5.47498122770751,4.64669841964299,4.46405725582134,5.16008788466956,4.8887716669919,5.04923740867288,5.17531062231768,4.83607421588606,4.8247038496137,5.24165693547528,4.38573738064477
"226264_at",5.9249401167965,5.28553419100541,5.96060471493287,5.32239986817403,4.98865279294273,5.81136499493666,5.28008129203776,5.57174557510869,5.84566026432751,5.37662410528002,5.51897497298834,5.59780413507616
"239376_at",7.08393665340931,6.28977203821811,7.02166486475476,6.78283869467126,6.66986782705785,6.28977203821811,6.66417401764957,6.82418434559676,6.35089255682401,6.97716132353688,6.50096052178027,6.02321061016448
"224974_at",7.86078604161353,7.61446140558902,7.46161601072786,7.754756024045,7.80306890372115,7.22216821317783,7.69066039881363,8.04659627024874,7.32708054005265,7.42082494573492,7.45213293366241,7.02946215434753
"228584_at",6.83050356559034,6.21500070716195,6.02299794177943,5.83515529205275,6.22924350907985,5.48494760119436,6.92986200104148,5.53419577309309,5.96395346044348,6.85262248620746,6.02816399748786,5.69867076022243
"219972_s_at",6.84429882237499,6.54805293899692,6.50929566516347,6.45571417731909,6.64855608861103,5.76221709679736,6.56472387106204,6.1273522683258,5.84110301740666,6.54732248533316,6.2887132136917,5.89519104369451
"227161_at",6.28231842675034,5.92624445351635,5.92776067885575,6.03081364956341,6.40215962213888,5.68001101068832,5.87268242008891,5.93828508244063,5.39754345669521,6.37216383469244,6.16128203273016,5.21377709373245
"230730_at",5.36166358941183,5.83867319075943,5.76337947731094,5.15566693326911,6.17527893949212,5.50957544777764,5.69383133206378,5.55167456765079,5.86649452182639,5.21456905167567,5.27013658269824,5.4580106299006
"207302_at",6.27276876022175,7.35064613799083,6.54633331902919,5.87861681599906,7.22265285750844,6.55389381942345,6.50334810879857,6.28960883431392,6.33196574217138,5.8381203633892,5.97397886600234,5.70608171827426
"229870_at",5.91227620684558,6.0513023552874,5.83960580229603,5.7933187879481,6.38639174759869,5.77933435836134,6.07821354459177,6.01052472685788,6.24469170118176,6.34190756087087,5.68866298446926,6.21902515836804
"238921_at",3.56261233472513,4.12876968892943,3.94843770822005,4.22956841543295,4.21403948419838,4.16421999215303,3.55053816738787,3.73173724696484,4.1353289453904,3.68036169844576,3.68885610332731,4.45425233019132
"238755_at",7.22549902022343,6.37810943926918,6.1144204317137,6.20198335448571,6.59474680475148,5.69567056513682,6.55164670969663,6.47267468081831,6.13713465748977,6.69477194235603,6.94686732883606,6.30095748749447
"201311_s_at",9.21921364891559,8.78500985993457,8.97269305534159,8.73921820074591,8.70786800616123,8.39739377771614,9.32982398853228,8.47709789282768,8.64804471839759,9.37946338985816,9.11130903517195,8.93228060421722
"217257_at",4.64950167325103,6.00156278173514,5.44977944459363,5.22015071454573,6.00291183806258,5.15728731307711,5.11613250137902,5.76953371286312,4.5762625528947,5.00910252352929,5.59707585644592,4.7190582278326
"209298_s_at",7.48236387182641,7.46369827958357,7.65432935842322,7.28912696903809,7.43587541135746,6.99846557610568,7.65947131635866,7.10421111107928,7.19069419505398,7.598910493171,6.73339883004744,6.79856832771461
"229523_at",6.00345131732482,5.91647204113292,5.66754527753661,5.55565267647627,6.0687754932717,5.42755950357061,5.47207103977838,5.96846695194613,5.86523252042327,5.46777401476689,5.91647204113292,5.733252541923
"1555786_s_at",6.81714440508441,7.6977691261016,7.54985101302849,6.96993768047861,7.94372757926814,7.83864229225774,7.40111415164642,7.71825487871287,8.02387996828057,6.95717720405744,7.75712692129727,7.9626999898352
"205637_s_at",5.04999812738032,5.57850750852814,5.58729116703318,5.11781174523927,5.95068780775496,5.44396359688057,5.03602690554485,5.38356797208548,5.71759808145518,4.91422330479343,5.49161061290044,5.69256510880483
"220148_at",3.57566851640948,4.11385941596646,4.17753881432213,3.32665525341853,3.73573595767004,3.58617140440349,2.81998282831022,4.57939041391509,3.88952040744678,3.47069380465533,3.75501784637396,3.76651766799525
"1569040_s_at",2.89304322775303,3.01977402311169,3.11029777038291,2.84563408241625,2.63021541856345,2.44119022600998,2.55503606081535,3.43208753174388,3.3025528277714,2.97088760133596,2.56330668784484,3.38326107312539
"1555756_a_at",5.73809840461428,4.58765251674914,5.72074317741277,5.2403131395945,4.63033249435829,5.84524757413255,5.47437612189337,5.53217668603168,4.86451180287922,6.4662253066475,5.86836002342604,4.73953036320961
"214983_at",3.59943828044811,3.57578482306069,4.96632659111375,3.40467905970096,3.53719257401327,4.70249077849195,3.73138983314994,4.01293707495409,4.3417025201642,3.40162701963911,4.22288759670997,4.50061217306587
"221416_at",3.60164613846086,4.69843651058985,4.68618877472025,4.87685100051304,4.66043501159243,4.21797679173021,5.09066541034096,5.19878487793038,4.16455173089185,4.7406972432396,4.93353107251358,3.46622333524708
"243677_at",2.96943837658792,3.22539649526947,3.3935975033958,2.93839911344676,3.05267570653358,3.70920222376532,3.14992941475073,3.31759835687665,3.68078040126325,2.86571765599336,3.38700255892868,3.60741761674984
"235496_at",6.33429411349461,6.65298389520687,5.97888109515089,6.21547949348647,6.55367697760979,6.20842514445751,6.43579438531778,6.20216083438513,6.51983932257951,5.81784023381244,5.73693841901585,6.42832815801603
"223949_at",3.66733041435742,3.49672505688267,4.00465205031477,3.41386685929854,3.32932597120216,3.93953770439965,3.23815722929946,3.84584426878164,4.04876818090489,3.18881226030167,3.72369865412595,3.65509959226047
"241455_at",6.15755636408529,6.6200530198625,6.31281870050586,6.59434223255698,6.86465029917431,5.92810845056419,6.32075838464854,6.75513088522603,6.19737919175164,6.46038423286592,6.63365587813675,5.9272842475279
"222027_at",6.09298329802259,6.55602944215769,5.83964819190573,5.43219501964698,6.97027872959718,5.70025026121078,5.17357838986913,6.50611616136437,5.68009770324021,4.97913416144297,6.48993327302852,5.84883649670958
"202323_s_at",6.52181039111651,6.57722660267358,5.66734336191158,6.11957569470158,6.99833872135363,5.47905195208036,7.12379786450235,6.51811462501472,6.56152418446342,7.15821180807217,6.78083167650543,6.70714133704313
"232020_at",5.36678467010519,4.90402375019839,4.84016086247297,4.78627885218284,4.90985003843047,3.99149831786319,4.50451721049073,4.95180429371216,4.55831975421342,4.57811671918405,4.42286195337944,4.23285339394666
"226972_s_at",3.99794450073508,4.59528950805052,4.34862207299071,4.09870180392032,4.74918473583802,4.69338799272387,4.28236843566758,4.74216167495541,4.51089641747113,4.12154669150167,4.1506433051314,4.01747251243779
"218865_at",7.06251033649259,7.70490523208217,7.41612847979999,7.63132399934635,7.75577468931677,7.68875499999351,7.49574816944664,6.8214789034352,7.40076516448677,7.28489611105239,6.84787203380445,7.15721164937986
"218543_s_at",8.31546636708712,7.67233067627442,8.19106746935223,8.45501409758987,7.66128711970626,8.57043743311111,7.87693520545378,8.52971998090071,8.21899227500862,8.07479245619193,8.17859612276287,8.41878833494948
"237262_at",6.32176001292548,5.81771022943284,5.20306959577051,5.97780113259361,6.37197226209049,5.20345718269212,5.75302057657684,5.66734336191159,5.18129438468234,6.19450313543971,5.66735165254679,5.21334681620297
"205457_at",4.98206823024656,5.10658985952004,5.44494464804659,5.48186559045595,5.29337052732791,4.90724550373606,5.89702989457311,5.30385080905595,5.04175522258608,6.30892646569003,5.80267413990503,5.32814976079842
"231538_at",5.14404912150089,5.6386802951461,5.56761899643604,4.68678351639293,5.54836236746257,5.39217611802433,5.07050480310303,5.32644451048463,5.72302107852823,4.77898256057233,5.57389035232913,5.47303064720115
"222692_s_at",6.36909051702257,5.5734997336994,6.15231911335313,5.85782150001757,5.86678883205114,5.73096847580592,6.34290405703362,5.48848036125256,5.82094931625507,6.39217742658987,5.90307175275049,5.82414912640329
"229291_at",4.00174264475293,4.46256705325963,3.93463291574282,4.26413294183525,4.30452661410071,4.4663491892687,4.41176108220608,4.47836587560725,3.96601762536494,4.48949572233766,4.44385220605519,4.17942729055612
"46142_at",5.83022515331277,6.06031209268702,5.6229702620657,6.09476737464399,5.73367574594492,5.33096135034337,5.73996532753767,5.89579863735185,5.30697594063498,5.60995163584665,5.50616220457649,5.08299615220985
"1558028_x_at",7.20634248167444,5.97758718586752,6.14527909126336,6.22462956454676,6.78727496563838,5.03263604699168,7.07216075607065,5.97412229044315,5.57691180725338,7.18665895820308,6.70104439381247,5.83754475457717
"223692_at",5.80271276357674,5.71881844032955,5.8169245952883,5.69318678512671,6.17078914933086,5.31065926351426,5.70767323670152,5.80228132770087,5.29763687297034,5.61572645123345,5.69306507712662,5.17148335632958
"235885_at",3.97656246603843,3.33644260415411,4.43710865413182,3.41055546661011,3.41454585614922,3.39262425188182,3.75822177571347,3.10084583901684,3.85962246640987,4.02012084191045,3.25090111358038,3.15532587638365
"208322_s_at",6.02803117710181,5.55680666368833,5.17096172666146,5.96245684290368,5.34180405030643,5.05730745041195,5.62619249709974,5.75676176918956,5.63070289106845,5.74549858056404,5.64109141210929,5.05760179556321
"238174_at",3.73903171098637,3.17978070073421,3.99563302941406,3.85958189597329,3.5438056563585,2.83288326946572,3.45746210714984,3.20703253841776,3.4196195163275,3.75775461309422,3.36878441204611,3.44782201209768
"203759_at",6.1166193338052,6.35718001284473,5.65776131630986,6.32487770133669,6.10530587089648,5.78580094097143,6.13057144029511,6.31444892653206,5.92084925922808,6.28322626555133,6.31759170231913,5.48106110787005
"202654_x_at",8.0671418354789,7.44176028113966,8.19744844287403,7.79985257199639,7.80162612926232,6.80482267207677,8.38547511701354,7.42206270320984,7.49197335453904,8.48336886375464,8.10150294780698,7.4435233414809
"218164_at",8.11471943423817,8.69868245680339,8.13559531905897,8.54601361006768,8.61878422212917,8.61900423638669,8.20652544948357,8.65407107696786,8.13912279553348,8.33445827671711,8.26129470389504,8.46808966091853
"205835_s_at",4.35949290091642,3.68349703740514,3.64560282839132,4.52019927673154,4.1832324596379,3.50228697888858,4.35641780609101,3.56774227027414,3.63175860462208,4.66148651306293,3.67298424061819,3.55673468808534
"220199_s_at",8.35658155281375,7.92906639032406,8.12232733124334,7.94430357270014,8.21830119261976,7.04941906770183,8.57890240587062,7.48188540576824,7.40076516448677,8.63783029376665,8.13218025428654,7.39682607237259
"218430_s_at",5.10158357284402,4.59397593780599,4.50541711182449,4.72357688615472,4.90958031812432,4.15492702775019,4.50866543439628,4.27808738320177,3.49840051051845,5.4480906288588,4.86281897622496,4.57709728235843
"218451_at",7.32970835701021,7.23403692482794,7.60335257699376,7.79485560444487,7.08417619364356,7.83005617294574,7.24549537617389,7.83940403097966,7.98936237401571,7.32679901528861,7.52125746659695,7.77723084529667
"224427_s_at",5.20379085908113,4.69151056523191,5.04381729728044,4.93836122561054,4.70568407166654,4.38469230444169,5.50831419299989,4.5042050163911,4.29724335227169,5.35257970175753,4.77548345873689,4.85844713244727
"205574_x_at",4.75861536807716,5.18219239415097,5.50051626160008,5.41129622805522,5.02272212821852,5.65345125091376,5.34406293525893,5.58633256756347,5.53623740275472,5.77477804078357,5.67315395556623,6.06465890955685
"209848_s_at",7.66224771227056,8.12835500302885,7.73179383955735,7.69988799782751,9.12603492389713,8.44352230700572,7.8463621750912,8.14479281428025,7.51657761415713,8.26007247055832,8.3753433554104,7.7068861665227
"222895_s_at",10.0020929453783,9.67500013420045,9.3020274959312,9.65561022794049,10.0550382791824,9.2837386262061,9.62211938214024,9.96490829840262,9.19492905134347,9.80574161607927,9.8668935712715,9.50427439441013
"219342_at",6.99836075063791,6.48384078307302,6.92424334173888,6.64368572123463,6.87428900899669,6.18751252347648,6.95416097161666,6.29798885943017,6.56589048486628,6.86626139016066,6.62317700953545,6.43760198585387
"243166_at",4.71930615486925,4.44317186186619,4.02806767586326,4.50466123550924,4.80177632017597,3.31626465528931,4.88314327688026,4.44880062832025,3.67383314316719,4.72735117341578,4.29378626456429,3.20690397932847
"231772_x_at",5.76356883050939,5.15472141906406,5.42855831582694,5.55757620828869,5.94415495321682,5.15780634612406,5.86305656228653,5.72702927109497,5.27333900432829,6.12431797938562,6.12792401415688,5.23027163167519
"228347_at",4.29138107473631,6.4325130024348,5.33593213380912,4.5270586163202,6.76666146906003,5.67830740424006,5.08419810882812,4.84476871628002,5.01283446295434,5.46705943212551,5.19297217316489,5.10088356005081
"223292_s_at",4.37701105120782,5.15444589008333,5.11075644269369,4.00386699748703,5.35912269105693,4.7166141793107,4.68279739218286,5.73341650336824,5.2290739079361,4.43249450692732,5.18649399261906,5.00024346759703
"204270_at",6.29645036835953,6.22597611433855,5.95775904401347,5.72615590594505,6.05216911348834,5.3687919412757,5.64408961916239,5.7762576327074,5.366258619229,5.46425977477077,6.01328118632473,5.72631591053903
"206675_s_at",3.497279950018,2.79855644739567,3.15617478434814,2.84897901505293,2.91604518920274,3.05760153860477,3.21921090540386,2.88386040359013,3.42143018767482,3.48859282539932,2.92768856502175,3.36848178162727
"205290_s_at",5.66890534060135,6.02373658925869,6.05090944437582,5.98118479425132,6.48817154467758,5.85062418091706,5.52765647939548,6.01153522257289,5.59955707305219,5.51953302032727,5.91775234096747,6.04856538767718
"232551_at",5.29596680393632,5.32123761098782,5.8604030887778,5.94657435244489,5.73540797348758,6.24740916343528,5.4870798348905,5.96374896929894,6.23654444667325,5.35478834208204,5.43623928629601,6.10140146513569
